num_bo,ano_bo,id_delegacia,nome_departamento,nome_seccional,delegacia,nome_departamento_circ,nome_seccional_circ,nome_delegacia_circ,ano,mes,flag_status,rubrica,desdobramento,conduta,latitude,longitude,location,cidade,logradouro,numero_logradouro,flag_status_2
1466,2016,10344,DECAP,DEL.SEC.6º SANTO AMARO,80º D.P. VILA JOANIZA,DECAP,DEL.SEC.6º SANTO AMARO,80º D.P. VILA JOANIZA,2016,4,C,Roubo (art. 157),NULL,RESIDENCIA,-23.695692812408399,-46.672349202306002,POINT(-46.672349202306002 -23.695692812408399),S.PAULO,RUA MANUEL DE MACEDO,126,C
584530,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,12º D.P. PARI,2016,5,C,Furto (art. 155),NULL,INTERIOR ESTABELECIMENTO,-23.538703143606199,-46.616166548203701,POINT(-46.616166548203701 -23.538703143606199),S.PAULO,RUA MARIA MARCOLINA,65,C
538962,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,87º D.P. V. P. BARRETO,2016,4,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,-23.4846751008516,-46.721710791702002,POINT(-46.721710791702002 -23.4846751008516),S.PAULO,RUA PADRE NARCISO CASANOVA,85,C
398700,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.5º LESTE,42º D.P.  PARQUE S. LUCAS,2016,3,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.592803478999901,-46.539524413000002,POINT(-46.539524413000002 -23.592803478999901),S.PAULO,AV. VILA EMA,4399,C
1313829,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01º D.P. S.B.C-DR OMAR CASSIM,2016,9,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.721590455999898,-46.548214787999903,POINT(-46.548214787999903 -23.721590455999898),S.BERNARDO DO CAMPO,Rua Tiradentes,1700,C
1490257,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,12º D.P. PARI,2016,8,C,Roubo (art. 157),NULL,INTERIOR ESTABELECIMENTO,-23.5340646239999,-46.609960626000003,POINT(-46.609960626000003 -23.5340646239999),S.PAULO,RUA JOAO BOEMER,0,C
37892,2016,170410,PRODESP,POLICIA MILITAR,POLICIA MILITAR,DECAP,DEL.SEC.1º CENTRO,01º D.P. SE,2016,12,C,Furto (art. 155),NULL,OUTROS,-23.550716662763801,-46.636508416094202,POINT(-46.636508416094202 -23.550716662763801),S.PAULO,RUA RIACHUELO,115,C
78648,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.7º ITAQUERA,65º D.P. ARTUR ALVIM,2016,1,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.549076525,-46.461913336000002,POINT(-46.461913336000002 -23.549076525),S.PAULO,RUA LAGOA TAI GRANDE,0,C
1213,2016,30304,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.ITAQUAQUECETUBA,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.ITAQUAQUECETUBA,2016,2,C,"Furto qualificado (art. 155, §4o.)",§4o. Se o crime é cometido:,VEICULO,-23.479747248166799,-46.3588879075444,POINT(-46.3588879075444 -23.479747248166799),ITAQUAQUECETUBA,RUA MONTE ALTO,62,C
380360,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.GUARULHOS,04º D.P. GUARULHOS,2016,3,C,Furto (art. 155),NULL,TRANSEUNTE,-23.448243775000002,-46.422650625000003,POINT(-46.422650625000003 -23.448243775000002),GUARULHOS,RUA MUCUGEO,0,C
821341,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,78º D.P. JARDINS,2016,6,C,Furto (art. 155),NULL,INTERIOR ESTABELECIMENTO,-23.558903943218599,-46.659212302809102,POINT(-46.659212302809102 -23.558903943218599),S.PAULO,AVENIDA PAULISTA,2034,C
7791,2016,10330,DECAP,DEL.SEC.2º SUL,27º D.P.  IBIRAPUERA,DECAP,DEL.SEC.2º SUL,27º D.P.  IBIRAPUERA,2016,8,C,"Furto qualificado (art. 155, §4o.)",§4o. Se o crime é cometido:,OUTROS,-23.637262608999901,-46.672741291999998,POINT(-46.672741291999998 -23.637262608999901),S.PAULO,RUA EMBOABAS,479,C
923400,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.2º SUL,17º D.P.  DOUTOR ALDO GALIANO,2016,7,C,Furto (art. 155),NULL,TRANSEUNTE,-23.602445216,-46.612746404999903,POINT(-46.612746404999903 -23.602445216),S.PAULO,AVENIDA DOUTOR GENTIL DE MOURA,0,C
101886,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,87º D.P. V. P. BARRETO,2016,1,C,Furto (art. 155),NULL,VEICULO,-23.488306616596699,-46.713255527405401,POINT(-46.713255527405401 -23.488306616596699),S.PAULO,RUA MANOEL BARBOSA,280,C
88324,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,78º D.P. JARDINS,2016,1,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.567681960000002,-46.648984452999997,POINT(-46.648984452999997 -23.567681960000002),S.PAULO,AVENIDA BRIGADEIRO LUIS ANTONIO,0,C
253387,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.2º SUL,36º D.P.  VILA MARIANA,2016,2,C,Furto (art. 155),NULL,TRANSEUNTE,-23.585638592999899,-46.652392876999997,POINT(-46.652392876999997 -23.585638592999899),S.PAULO,Av Dr Dante pazzanese,500,C
773183,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.DIADEMA,01º D.P. DIADEMA,2016,6,C,Furto (art. 155),NULL,TRANSEUNTE,-23.6879154599999,-46.625130984999899,POINT(-46.625130984999899 -23.6879154599999),DIADEMA,RUA GRACIOSA,0,C
731,2016,30615,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01º D.P. CAIEIRAS,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01º D.P. CAIEIRAS,2016,9,C,Lesão corporal (art. 129),NULL,NULL,,,,CAIEIRAS,RUA LUIZ RAVELLI,140,C
1406,2016,30435,DEMACRO,DEL.SEC.OSASCO,08º D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,08º D.P. OSASCO,2016,8,C,Furto (art. 155),NULL,ESTABELECIMENTO-OUTROS,-23.554578727677399,-46.801528200886999,POINT(-46.801528200886999 -23.554578727677399),OSASCO,AVENIDA JOÃO DE ANDRADE,958,C
4891,2016,30207,DEMACRO,DEL.SEC.GUARULHOS,02º D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,02º D.P. GUARULHOS,2016,9,C,Lesão corporal (art. 129),NULL,NULL,-23.425890179,-46.534158484999999,POINT(-46.534158484999999 -23.425890179),GUARULHOS,AVENIDA ROUXINOL,1,C
5208,2016,30212,DEMACRO,DEL.SEC.GUARULHOS,04º D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,04º D.P. GUARULHOS,2016,7,C,Furto (art. 155),NULL,OUTROS,-23.457895663174099,-46.412210379325501,POINT(-46.412210379325501 -23.457895663174099),GUARULHOS,RUA LAGO DE PEDRA,647,C
1908,2016,30403,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,2016,4,C,Roubo (art. 157),NULL,CARGA,-23.593341931999898,-46.926206577000002,POINT(-46.926206577000002 -23.593341931999898),COTIA,ESTRADA FAZENDA SANTA ROSA,0,C
5100,2016,10354,DECAP,DEL.SEC.8º SAO MATEUS,54º D.P.  CID. TIRADENTES,DECAP,DEL.SEC.8º SAO MATEUS,49º D.P.  SAO MATEUS,2016,10,C,Roubo (art. 157),NULL,VEICULO,-23.594714607775501,-46.4486969362449,POINT(-46.4486969362449 -23.594714607775501),S.PAULO,AVENIDA RAGUEB CHOHFI,7300,C
4128,2016,30440,DEMACRO,DEL.SEC.OSASCO,10º D.P. OSASCO,DECAP,DEL.SEC.3º OESTE,33º D.P.  PIRITUBA,2016,8,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.505848828000001,-46.759402603999902,POINT(-46.759402603999902 -23.505848828000001),S.PAULO,RUA BARRA DO GARCA,0,C
3373,2016,170410,PRODESP,POLICIA MILITAR,POLICIA MILITAR,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.FERRAZ DE VASCONCELOS,2016,1,C,Furto (art. 155),NULL,VEICULO,-23.555432297891102,-46.383495118868296,POINT(-46.383495118868296 -23.555432297891102),FERRAZ DE VASCONCELOS,RUA DOMÊNICO GUGLIELMINO,241,C
37464,2016,170410,PRODESP,POLICIA MILITAR,POLICIA MILITAR,DECAP,DEL.SEC.7º ITAQUERA,59º D.P. JARDIM DOS IPES,2016,12,C,Furto (art. 155),NULL,OUTROS,-23.4872025525076,-46.418610571407797,POINT(-46.418610571407797 -23.4872025525076),S.PAULO,RUA ALTOS DO OITI,480,C
2880,2016,30210,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.MAIRIPORÃ,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.MAIRIPORÃ,2016,10,C,Roubo (art. 157),NULL,VEICULO,,,,MAIRIPORA,RODOVIA ARAO SAHM,2545,C
2042,2016,30104,DEMACRO,DEL.SEC.SANTO ANDRÉ,03º D.P. SANTO ANDRÉ,DEMACRO,DEL.SEC.SANTO ANDRÉ,03º D.P. SANTO ANDRÉ,2016,6,C,Roubo (art. 157),NULL,OUTROS,-23.67090365,-46.516765208000002,POINT(-46.516765208000002 -23.67090365),S.ANDRE,RUA AMÉRICO GUAZELI,0,C
701,2016,30218,DEMACRO,DEL.SEC.GUARULHOS,08º D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,08º D.P. GUARULHOS,2016,4,C,Lesão corporal (art. 129),NULL,NULL,-23.4562677630942,-46.471090339516898,POINT(-46.471090339516898 -23.4562677630942),GUARULHOS,RUA MANOEL VITÓRINO,257,C
